user_id,location,age
37019,"sunnyvale, california, usa",
46461,"hershey, pennsylvania, usa",
51359,"lenexa, kansas, usa",
51883,"jasper, missouri, usa",31.0
56661,"green, ohio, usa",
60041,"okemos, michigan, usa",29.0
70541,"hamburg, hamburg, germany",26.0
80203,"olympia, wa, usa",
81216,"lake jackson, texas, usa",34.0
81274,"london, england, united kingdom",28.0
84523,"apopka, ,",30.0
85455,"winona, minnesota, usa",
92498,"sydney, new south wales, australia",
103699,"salt lake city, utah, usa",25.0
115907,"sunnyvale, california, usa",37.0
127417,"beacon, new york, usa",
127826,"duluth, georgia, usa",
129358,"highland, california, usa",36.0
134467,"mannheim, baden-württemberg,",35.0
144667,"seattle, washington, usa",
146874,"lilburn, georgia, usa",
147224,"mechanicsburg, pennsylvania, usa",41.0
163307,"tulsa, oklahoma, usa",24.0
167189,"coburg, oregon, usa",43.0
174501,"austin, texas, usa",
184547,"seattle, washington, usa",46.0
186848,"madison, wisconsin, usa",31.0
187425,"san francisco, california, usa",12.0
191716,"tatamagouche, nova scotia, canada",49.0
201677,"hawthorne, new jersey, usa",29.0
203621,"weehawken, new jersey, usa",37.0
215988,"lake oswego, oregon, usa",42.0
223154,"wilmington, north carolina, usa",33.0
224923,"cleveland, ohio, usa",24.0
226205,"romeoville, illinois, usa",48.0
236959,"st. louis, missouri, usa",35.0
252848,"vinton, virginia, usa",32.0
254467,"walnut creek, california, usa",29.0
259388,"oakland, california, usa",
273140,"huntingdon, pennsylvania, usa",
278535,"oshkosh, wisconsin, usa",
254,"minneapolis, minnesota, usa",24.0
1424,"north avoca, new south wales, australia",
5903,"vienna, vienna, austria",25.0
6323,"wilmington, north carolina, usa",35.0
7958,"oeiras, lisbon, portugal",27.0
11657,"cincinnati, ohio, usa",25.0
13995,"adelaide, south australia, australia",
14393,"vienna, ,",
14897,"shiki, saitama, japan",24.0
15408,"cary, north carolina, usa",
18082,"southern, california, usa",38.0
18172,"levittown, pennsylvania, usa",36.0
18254,"nanaimo, british columbia, canada",
20755,"martinez, california, usa",
23664,"exeter, new hampshire, usa",
25966,"key west, florida, usa",
30333,"ogallala, nebraska, usa",
31006,"woodland, california, usa",
31688,"mesa, arizona, usa",
31919,"skokie, illinois, usa",52.0
33319,"calgary, alberta, canada",24.0
36677,"studio city, california, usa",28.0
36973,"new york, new york, usa",
37493,"auxvasse, missouri, usa",
38899,"richmond, british columbia, canada",34.0
40553,"st. cloud, minnesota, usa",
40617,"shelton, washington, usa",42.0
41589,"bellingham, washington, usa",51.0
43337,"new york, new york, usa",41.0
46345,"annapolis, maryland, usa",53.0
50204,"lebanon, pennsylvania, usa",36.0
50711,"norfolk, virginia, usa",
51891,"downers grove, illinois, usa",37.0
52199,"houston, texas, usa",47.0
52256,"duluth, minnesota, usa",17.0
53241,"hillsborough, new jersey, usa",
55272,"panama city, florida, usa",
56598,"albuquerque, new mexico, usa",45.0
60392,"bardonia, new york, usa",43.0
60707,"manchester, new hampshire, usa",38.0
63389,"saratoga, california, usa",25.0
63394,"eufaula, alabama, usa",22.0
68721,"calgary, alberta, canada",30.0
68886,"miami, florida, usa",37.0
72099,"el cajon, ,",41.0
73588,"astoria, new york, usa",38.0
74665,"new bedford, massachusetts, usa",
75251,"cape coral, florida, usa",16.0
76512,"warminster, pennsylvania, usa",48.0
76818,"little rock, arkansas, usa",49.0
79815,"new york, new york, usa",25.0
82968,"edmonton, alberta, canada",32.0
83135,"auburn, new york, usa",29.0
83496,"westfield, new jersey, usa",34.0
84427,"ballwin, missouri, usa",58.0
84940,"white bear lake, minnesota, usa",41.0
85093,"racine, wisconsin, usa",34.0
86145,"alexandria, virginia, usa",45.0
86202,"sydney, new south wales, australia",26.0
89851,"warminster, pennsylvania, usa",
90883,"sacramento, california, usa",36.0
91405,"warner robins, georgia, usa",17.0
93046,"fallon, nevada, usa",47.0
93092,"sherwood park, alberta, canada",22.0
93855,"hartford, connecticut, usa",53.0
95193,"bellingham, washington, usa",69.0
95741,"guelph, ontario, canada",29.0
96357,"aiken, south carolina, usa",31.0
96611,"shippensburg, pennsylvania, usa",22.0
97055,"toronto, ontario, canada",51.0
98078,"rochester, michigan, usa",54.0
98356,"west blocton, alabama, usa",45.0
102034,"eau claire, wisconsin, usa",32.0
105054,"edmonton, alberta, canada",29.0
106946,"salt lake city, utah, usa",
107383,"davenport, iowa, usa",
108285,"appleton, wisconsin, usa",22.0
110349,"sioux city, iowa, usa",27.0
111228,"lisle, new york, usa",18.0
111749,"edmonton, alberta, canada",
113155,"san jose, california, usa",28.0
114217,"petaling jaya, selangor, malaysia",24.0
122958,"mesquite, texas, usa",
123056,"halifax, nova scotia, canada",32.0
125411,"louisville, kentucky, usa",43.0
125928,"glendale heights, illinois, usa",
126903,"lancaster, pennsylvania, usa",
129474,"fife. wa, ,",50.0
132572,"dartmouth, nova scotia, canada",45.0
138198,"edmonton, alberta, canada",37.0
140223,"somerville, massachusetts, usa",27.0
140555,"vancouver, british columbia, canada",31.0
142823,"san diego, california, australia",29.0
143211,"greenbelt, maryland, usa",
144151,"harrison, tennessee, usa",
146517,"istanbul, istanbul, turkey",22.0
146855,"fargo, north dakota, usa",
148028,"decatur, texas, usa",
148123,"calgary, alberta, canada",28.0
150661,"scottsdale, arizona, usa",36.0
151634,"berkeley, california, usa",
152946,"lisbon, lisbon, portugal",25.0
153322,"york, ,",33.0
154465,"albany, california, usa",32.0
154975,"dallas, texas, usa",29.0
157594,"vancouver, british columbia, canada",
158509,"portland, oregon, usa",
158559,"san diego, california, usa",
159647,"high prairie, alberta, canada",
162564,"marietta, georgia, usa",28.0
162827,"seattle, washington, usa",
168804,"santa rosa, california, usa",31.0
170722,"edmonton, alberta, canada",23.0
174509,"new london, ohio, usa",
175185,"nanaimo, british columbia, canada",41.0
177660,"lille, nord, france",
178181,"bloomfield hills, michigan, usa",32.0
178920,"san francisco, california, usa",31.0
179534,"pasadena, california, usa",31.0
179978,"perry, new york, usa",28.0
181691,"chicago, illinois, usa",26.0
182527,"pekin, illinois, usa",62.0
187922,"taunton, massachusetts, usa",
188010,"edmonton, alberta, canada",
191694,"fremont, california, usa",62.0
192119,"occoquan, virginia, usa",39.0
193723,"south ogden, utah, usa",50.0
196502,"decatur, georgia, usa",38.0
197293,"paradise, newfoundland, canada",26.0
198930,"mesquite, texas, usa",21.0
198983,"naperville, illinois, usa",29.0
200583,"woodstock, ontario, canada",44.0
201475,"dunlap, california, usa",35.0
202358,"setúbal, setúbal, portugal",52.0
203213,"new berlin, wisconsin, usa",34.0
205980,"west chester, pennsylvania, usa",
208009,"spokane, ,",
212142,"warrenton, virginia, usa",37.0
212789,"san francisco, california, usa",
218638,"victoria, british columbia, canada",
220597,"toronto, ontario, canada",26.0
223768,"arlington, texas, usa",
225687,"glen allen, virginia, usa",16.0
227422,"savannah, georgia, usa",35.0
229064,"reno, nevada, usa",36.0
229091,"munich, bavaria, germany",
229313,"southgate, michigan, usa",31.0
229703,"south surrey, british columbia, canada",
231827,"festus, missouri, usa",32.0
232449,"fairview, west virginia, usa",
232990,"portland, oregon, usa",26.0
233117,"didsbury, ,",
236587,"tipton, pennsylvania, usa",
237434,"bynum, north carolina, usa",
237474,"montreal, quebec, canada",24.0
245446,"seaside, california, usa",24.0
246247,"akron, ohio, usa",29.0
247664,"london, ontario, canada",
248479,"hamilton, ontario, canada",27.0
250300,"n/a, n/a, singapore",
250353,"hawthorne, california, usa",18.0
250851,"springfield, ohio, usa",21.0
257025,"hamburg, new york, usa",26.0
258717,"selfkant, nordrhein-westfalen, germany",18.0
262459,"mountain view, california, usa",
262998,"melbourne, victoria, australia",
264152,"boston, massachusetts, usa",
265676,"sterling, virginia, usa",36.0
265972,"olympia, washington, usa",
266229,"kent, washington, usa",24.0
270605,"bourbonnais, illinois, usa",
273813,"lynchburg, virginia,",
275922,"groves, texas, usa",47.0
278221,"oshawa, ontario, canada",32.0
278843,"pismo beach, california, usa",28.0
125878,"foxboro, massachusetts, usa",
132582,"san donato milanese, milano, italy",20.0
133225,"irvine, california, usa",28.0
257495,"montreal, quebec, canada",23.0
248805,"denver, colorado, usa",
3154,"new york, new york, usa",
16777,"hummelstown, pennsylvania, usa",30.0
21469,"ipswich, england, united kingdom",36.0
23699,"minneapolis, minnesota, usa",25.0
48057,"toronto, ontario, canada",
58210,"manchester., n/a, united kingdom",23.0
164096,"lisboa, lisboa, portugal",29.0
222716,"adelaide, south australia, australia",
225411,"hamilton, ontario, canada",
261037,"manchester, england, united kingdom",
272462,"beachmere, queensland, australia",
62966,"fairfax, virginia, usa",23.0
98547,"columbia, south carolina, usa",43.0
228206,"minneapolis, minnesota, usa",30.0
7082,"carlisle, pennsylvania, usa",
7809,"seattle, washington, usa",
9660,"albuquerque, new mexico, usa",35.0
21229,"blairmore, alberta, canada",
21708,"albuquerque, new mexico, usa",44.0
25850,"mastic beach, new york, usa",50.0
43157,"windsor, ontario, canada",22.0
43163,"kalamazoo, michigan, usa",21.0
43486,"san jose, california, usa",37.0
47861,"las vegas, nevada, usa",
50547,"toronto, ontario, canada",32.0
58594,"baltimore, maryland, usa",33.0
74833,"hamburg, hamburg, germany",35.0
79736,"sellersville, pennsylvania, usa",26.0
81015,"saskatoon, saskatchewan, canada",15.0
85426,"chisholm, minnesota, usa",23.0
92524,"chicago, illinois, usa",42.0
101731,"prince george, british columbia, canada",
101882,"harrodsburg, kentucky, usa",18.0
105160,"portland, oregon, usa",
112709,"stockport, cheshire, england",42.0
122801,"elm grove, wisconsin, usa",38.0
123215,"carmichael, california, usa",27.0
124378,"brooklyn, new york, usa",29.0
139387,"hamilton, ontario, canada",30.0
140410,"st. louis, missouri, usa",26.0
141954,"thiensville, wisconsin, usa",
143908,"edmonton, alberta, canada",29.0
144120,"toronto, ontario, canada",29.0
148452,"chicago, illinois, usa",
155913,"regensburg, bayern, germany",
163059,"salt lake city, ,",
169979,"ferndale, washington, usa",41.0
171970,"elmhurst, illinois, usa",
180865,"eureka, california, usa",
187170,"chesapeake, virginia, usa",33.0
188799,"redding, california, usa",23.0
189835,"honolulu, hawaii, usa",
194543,"vancouver, british columbia, canada",
197727,"cobourg, ontario, canada",16.0
204205,"norwich, connecticut, usa",36.0
207494,"huntsville, alabama, usa",42.0
209147,"sacramento, ,",
210874,"toronto, ontario, canada",26.0
216829,"parker, colorado, usa",
225286,"lubbock, texas, usa",47.0
226965,"clemson, south carolina, usa",47.0
227146,"bethlehem, new hampshire, usa",34.0
230699,"seattle, washington, usa",30.0
231263,"cornwall, ontario, canada",27.0
231374,"montreal, quebec, canada",20.0
231393,"montreal, quebec, canada",28.0
241495,"grand rapids, michigan, usa",31.0
244593,"huntsville, alabama, usa",33.0
245281,"montreal, quebec, canada",
249894,"duncansville, pennsylvania, usa",
249953,"toronto, ontario, canada",
251580,"brighton, michigan, usa",39.0
253482,"vallejo, california, usa",24.0
258550,"new orleans, louisiana, usa",38.0
271374,"seattle, washington, usa",34.0
275276,"evansville, indiana, usa",
276050,"beacon, new york, usa",30.0
2375,"norfolk, virginia, usa",20.0
6563,"burien, washington, usa",31.0
10447,"chicago, illinois, usa",
11451,"millersville, maryland, usa",
16106,"albany, california, usa",44.0
19422,"indialantic, florida, usa",37.0
21207,"friendswood, texas, usa",42.0
22818,"franklin, pennsylvania, usa",28.0
25601,"gilbert, arizona, usa",41.0
31987,"tacoma, washington, usa",36.0
32122,"south daytona, florida, usa",24.0
44893,"alexandria, virginia, usa",
46909,"howell, new jersey, usa",31.0
51386,"adrian, michigan, usa",41.0
71188,"los angeles, california, usa",26.0
75498,"berkeley, california, usa",29.0
79475,"childersburg, alabama, usa",37.0
80404,"santa rosa, california, usa",41.0
88170,"charlotte, north carolina, usa",38.0
89014,"surfside beach, south carolina, usa",
96475,"vila nova de gaia, porto, portugal",26.0
100115,"new lenox, illinois, usa",42.0
104311,"salinas, puerto rico, usa",
107021,"indianapolis, indiana, usa",45.0
113435,"bratenahl, ohio, usa",49.0
118471,"denver, colorado, usa",
119107,"berkeley, california, usa",30.0
135351,"greenwood, south carolina, usa",23.0
145412,"parsippany, new jersey, usa",60.0
145861,"rochester, new york, usa",39.0
169964,"columbia, missouri, usa",61.0
170415,"tacoma, washington, usa",30.0
177195,"bayside, new york, usa",20.0
178458,"cheriton, ,",66.0
183277,"asheville, north carolina, usa",38.0
183665,"millersville, maryland, usa",
192038,"katy, texas, usa",
194027,"sechelt, british columbia, canada",63.0
195041,"cameron, illinois, usa",51.0
204117,"doylestown, pennsylvania, usa",
212991,"elizabeth city, ,",44.0
215421,"san francisco, california, usa",57.0
218636,"aledo, texas, usa",
225939,"milton, florida, usa",40.0
232107,"cincinnati, ohio, usa",18.0
242788,"frederick, maryland, usa",21.0
244189,"onalaska, wisconsin, usa",35.0
247795,"waverly, tennessee, usa",38.0
255618,"scottsdale, arizona, usa",30.0
263344,"espoo, uusimaa, finland",17.0
270801,"boise, idaho, usa",56.0
8487,"carrollton, texas, usa",30.0
53392,"minneapolis, minnesota, usa",
53575,"watkins glen, new york, usa",30.0
86336,"san diego, california, usa",27.0
108379,"toronto, ontario, canada",39.0
111174,"austin, texas, usa",
128406,"columbia, missouri, usa",31.0
129389,"chattanooga, ,",
132851,"torrance, california, usa",43.0
143175,"blythewood, south carolina, usa",28.0
162762,"cleveland, ohio, usa",25.0
174615,"toronto, ontario, canada",
183134,"albuquerque, ,",
184483,"pittsburgh, pennsylvania, usa",41.0
210420,"langley, british columbia, canada",34.0
223326,"climax springs, missouri, usa",30.0
250962,"vancouver, british columbia, canada",24.0
269439,"austin, texas, usa",38.0
272980,"bellerose, new york, usa",24.0
273038,"providence, rhode island, usa",33.0
278851,"dallas, texas, usa",33.0
8971,"berlin, berlin, germany",27.0
49422,"regensburg, bayern, germany",
62958,"redwood city, california, usa",23.0
79441,"spruce grove, alberta, canada",43.0
90192,"albuquerque, new mexico, usa",30.0
96402,"muncie, indiana, usa",36.0
119725,"wokingham, berkshire, united kingdom",24.0
142005,"athens, alabama, usa",46.0
156243,"livorno, toscana, italy",40.0
163202,"los angeles, california, usa",26.0
163683,"olympia, washington, usa",22.0
164110,"phoenix, arizona, usa",60.0
165758,"st. catharines, ontario, canada",
177180,"akron, ohio, usa",39.0
189151,"albuquerque, new mexico, usa",60.0
192121,"wexford, pennsylvania, usa",
229335,"austin, texas, usa",
231340,"arnold, maryland, usa",37.0
261603,"san bernardino, california, usa",27.0
267184,"albuquerque, new mexico, usa",32.0
26284,"new bern, north carolina, usa",
65183,"cameron park, california, usa",33.0
103630,"holland patent, new york, usa",
110483,"fredericton, new brunswick, canada",30.0
135703,"fredericton, new brunswick, canada",32.0
142623,"big sky, montana, usa",
165308,"new berlin, wisconsin, usa",33.0
245157,"santa monica, ,",53.0
276463,"providence, rhode island, usa",26.0
